Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
10982,10982,0,80740,0,736.0,387372.0,7,1,3,6875.91,10.0,15,0,97470,143044.0,0.0,0.0
10983,10983,0,329010,1,746.0,948575.0,2,0,0,13121.78,10.0,9,0,223003,433972.0,0.0,0.0
10984,10984,0,24134,0,749.0,1705725.0,10,0,3,18336.52,39.3,6,0,42769,917224.0,0.0,0.0
10985,10985,1,133364,0,720.0,895318.0,6,0,2,20293.71,12.0,16,0,237025,505450.0,0.0,0.0
10986,10986,0,486948,1,698.0,1194739.0,10,0,4,20808.42,16.0,6,0,425315,1189540.0,0.0,0.0
10987,10987,1,440132,1,7120.0,1615494.0,10,1,0,16289.46,15.0,7,0,128497,336622.0,0.0,0.0
10988,10988,0,371976,0,733.0,2179870.0,1,1,0,15894.83,11.0,12,0,148181,418462.0,0.0,0.0
10989,10989,1,380050,0,715.0,1602555.0,10,0,0,35790.3,12.0,15,0,323836,625988.0,0.0,0.0
10990,10990,0,391666,0,751.0,1410997.0,4,2,0,22340.77,14.0,13,1,104728,1082664.0,1.0,0.0
10991,10991,1,433136,1,6810.0,1309252.0,3,0,0,27494.33,28.0,16,0,289560,517418.0,0.0,0.0
10992,10992,0,336468,0,696.0,1627274.0,3,1,0,16272.74,9.0,13,0,189867,486398.0,0.0,0.0
10993,10993,1,393602,0,743.0,2275668.0,10,0,0,16802.08,14.0,9,0,431129,1177352.0,0.0,0.0
10994,10994,0,160336,0,747.0,1384682.0,10,0,0,3438.62,17.0,18,0,160683,1177550.0,0.0,0.0
10995,10995,0,151294,0,731.0,709289.0,2,1,0,13535.79,8.0,9,0,113620,313236.0,0.0,0.0
10996,10996,0,343860,0,746.0,1123128.0,8,1,0,22368.89,18.0,11,0,554040,715990.0,0.0,0.0
10997,10997,0,352132,0,744.0,2337931.0,10,1,0,31562.04,13.0,7,1,130264,332222.0,1.0,0.0
10998,10998,1,540826,0,6650.0,2315948.0,8,0,0,28582.65,32.8,10,0,620464,727892.0,0.0,0.0
10999,10999,0,318208,1,687.0,946998.0,3,1,0,11442.94,12.0,8,0,145958,195580.0,0.0,0.0
11000,11000,0,149512,0,706.0,635968.0,6,0,1,2909.66,15.0,5,0,43890,113916.0,0.0,0.0
11001,11001,0,110308,0,745.0,1076407.0,10,1,0,15787.29,19.0,15,0,623048,1078374.0,0.0,0.0
11002,11002,0,266464,0,729.0,1668371.0,9,2,0,15988.5,21.0,12,0,63327,228426.0,0.0,0.0
11003,11003,0,300762,0,745.0,911069.0,3,1,0,21410.34,11.0,11,0,261934,443410.0,0.0,0.0
11004,11004,0,485210,1,721.0,958930.0,10,2,0,17500.52,19.0,8,0,390792,673332.0,0.0,0.0
11005,11005,0,447436,1,650.0,772844.0,5,0,0,15521.29,6.0,13,0,166516,459052.0,0.0,0.0
11006,11006,0,260854,0,744.0,1126434.0,10,0,2,6796.11,28.0,8,0,37145,281182.0,0.0,0.0
11007,11007,0,257752,0,686.0,619932.0,1,1,0,15704.83,20.0,10,0,162146,297572.0,0.0,0.0
11008,11008,1,273108,0,7420.0,678889.0,10,0,0,14482.94,32.8,12,0,150461,279642.0,0.0,0.0
11009,11009,1,625240,0,742.0,1793277.0,4,0,0,30037.29,15.0,20,0,501923,2653816.0,0.0,0.0
11010,11010,0,218020,0,733.0,579348.0,3,0,0,6759.06,18.0,5,1,254125,391798.0,1.0,0.0
11011,11011,0,35574,0,704.0,441636.0,8,0,1,8832.72,12.0,4,0,56715,68926.0,0.0,0.0
7363,7363,0,701932,0,657.0,1599021.0,0,1,0,31047.52,24.0,9,0,565098,745228.0,0.0,0.0
11012,11012,1,121286,0,697.0,640167.0,4,1,0,11683.1,22.0,9,1,113943,211090.0,1.0,0.0
11013,11013,1,263362,1,663.0,1516352.0,10,2,0,23124.33,26.0,17,0,534603,723998.0,0.0,0.0
11014,11014,1,22396,0,665.0,580431.0,2,1,0,6191.34,4.0,4,0,4427,69344.0,0.0,0.0
11015,11015,0,260722,1,686.0,750576.0,6,1,0,9819.96,14.0,12,0,60059,339262.0,0.0,0.0
11016,11016,0,259094,0,724.0,1459352.0,5,1,0,12404.34,9.0,8,0,101270,150920.0,0.0,0.0
11017,11017,0,262306,0,750.0,2359800.0,0,2,0,31464.0,21.0,17,0,874171,3627932.0,0.0,0.0
11018,11018,1,61732,1,7230.0,390241.0,0,1,1,2360.94,17.0,4,0,104253,293018.0,0.0,0.0
1675,1675,0,140294,0,713.0,769348.0,10,1,0,13463.59,16.0,7,0,89775,106942.0,0.0,0.0
11019,11019,0,334994,1,717.0,732906.0,10,1,0,11054.58,23.0,11,0,193458,509124.0,0.0,0.0
11020,11020,0,143440,0,743.0,2903580.0,0,1,0,15872.98,11.0,8,0,629584,1278948.0,0.0,0.0
11021,11021,0,180158,1,702.0,1176347.0,10,1,1,15880.77,16.0,10,0,156028,298628.0,0.0,0.0
11022,11022,1,331584,0,720.0,1136314.0,2,0,4,7925.66,17.0,9,2,125647,624382.0,1.0,1.0
11023,11023,0,220506,0,718.0,1771066.0,4,1,0,50180.14,28.0,21,0,450889,789844.0,0.0,0.0
11024,11024,1,202730,0,733.0,888820.0,0,1,0,19331.74,10.0,10,0,125381,175758.0,0.0,0.0
11025,11025,1,457710,0,600.0,1330532.0,5,2,0,27165.06,16.0,6,0,318003,368588.0,0.0,0.0
9686,9686,0,139722,0,707.0,807139.0,5,0,0,18026.06,16.0,9,0,168587,373230.0,0.0,0.0
11026,11026,0,228052,0,731.0,2083103.0,3,2,0,21872.61,12.0,10,0,309111,462418.0,0.0,0.0
11027,11027,1,381700,1,715.0,930791.0,5,1,0,18538.11,17.0,17,0,519270,929302.0,0.0,0.0
11028,11028,0,184910,0,712.0,474905.0,1,0,1,7202.71,20.0,11,1,42845,183084.0,0.0,0.0
11029,11029,1,779240,1,701.0,2115080.0,10,0,0,26790.95,13.0,9,0,652384,983576.0,0.0,0.0
11030,11030,0,765842,1,658.0,2380130.0,7,0,0,11404.75,13.0,11,0,320093,649088.0,0.0,0.0
11031,11031,0,445896,0,715.0,1540368.0,0,1,0,38124.07,16.0,17,0,521949,1216028.0,0.0,0.0
11032,11032,1,310992,0,728.0,690631.0,10,1,0,15999.71,11.0,7,0,179018,273086.0,0.0,0.0
11033,11033,1,752752,0,702.0,1820295.0,10,0,0,44293.75,16.0,20,0,1085831,1763344.0,0.0,0.0
11034,11034,0,198220,0,744.0,760836.0,8,1,0,10905.24,13.0,9,0,198721,772178.0,0.0,0.0
11035,11035,0,762608,0,723.0,2897918.0,0,0,0,40812.19,26.0,13,0,604257,829950.0,0.0,0.0
11036,11036,0,757614,0,711.0,2617174.0,2,2,0,38167.2,10.0,5,0,82764,112596.0,0.0,0.0
11037,11037,0,224818,0,737.0,741703.0,1,1,0,14339.3,16.0,7,0,181203,236016.0,0.0,0.0
11038,11038,0,351516,1,608.0,853803.0,3,0,0,16578.07,16.0,14,0,535135,749232.0,0.0,0.0
11039,11039,1,558866,1,709.0,1254893.0,2,0,0,36077.96,13.0,11,1,537719,781220.0,1.0,0.0
11040,11040,0,364848,0,708.0,788196.0,8,2,0,16223.72,18.0,9,0,414922,546568.0,0.0,0.0
11041,11041,0,704352,0,742.0,1482741.0,10,0,0,16310.17,22.0,14,0,443992,926288.0,0.0,0.0
11042,11042,0,109560,0,739.0,469851.0,0,1,0,8848.87,13.0,14,0,119738,506000.0,0.0,0.0
11043,11043,1,658548,0,725.0,2673110.0,10,0,0,30740.67,14.0,14,0,642941,1104554.0,0.0,0.0
11044,11044,0,151448,0,741.0,2428998.0,10,0,2,42305.02,17.0,19,0,399190,707850.0,0.0,0.0
11045,11045,0,398574,0,750.0,1816742.0,3,0,0,27099.51,17.0,22,0,800451,4047340.0,0.0,0.0
11046,11046,1,43406,0,738.0,524932.0,1,2,0,9754.79,21.0,8,0,152798,340868.0,0.0,0.0
11047,11047,0,753214,1,709.0,2694941.0,10,0,0,15473.41,15.0,9,0,616246,858660.0,0.0,0.0
11048,11048,0,43978,0,722.0,1899050.0,3,1,8,21839.17,10.0,6,0,550430,802692.0,0.0,0.0
11049,11049,1,321134,1,6470.0,951691.0,1,1,0,21809.72,14.0,13,0,206454,391864.0,0.0,0.0
11050,11050,1,726858,1,633.0,1676484.0,6,0,2,10925.0,10.0,9,0,366016,798138.0,0.0,0.0
11051,11051,0,691768,1,667.0,1336118.0,7,1,0,35295.92,26.0,24,0,518301,1158564.0,0.0,0.0
11052,11052,1,190806,0,7240.0,678509.0,10,1,0,15831.75,11.0,10,0,147877,193050.0,0.0,0.0
11053,11053,1,109626,0,726.0,776359.0,10,0,0,6340.11,17.0,3,0,18373,21934.0,0.0,0.0
11054,11054,0,563200,0,732.0,1833329.0,2,0,4,31319.41,21.0,9,0,666121,1072720.0,0.0,0.0
11055,11055,0,762080,1,718.0,2256516.0,10,0,0,59233.64,26.0,12,0,741437,1176032.0,0.0,0.0
11056,11056,0,214962,1,678.0,835430.0,7,1,0,10303.51,13.0,8,0,147839,221430.0,0.0,0.0
11057,11057,1,535964,1,654.0,1053265.0,10,1,0,19221.92,18.0,13,0,307287,352990.0,0.0,0.0
11058,11058,0,107294,0,735.0,1254247.0,10,1,0,28743.2,20.0,13,0,236626,653884.0,0.0,0.0
11059,11059,1,398530,1,723.0,783978.0,10,0,0,4991.3,22.0,6,0,230698,305624.0,0.0,0.0
11060,11060,0,439340,1,722.0,2333504.0,8,0,2,20806.9,12.0,10,0,234479,646470.0,0.0,0.0
11061,11061,1,109758,0,7390.0,1042606.0,0,0,1,19461.89,11.0,6,0,321442,555522.0,0.0,0.0
11062,11062,1,81906,0,719.0,1251055.0,10,0,0,11468.02,14.0,9,0,23902,51260.0,0.0,0.0
11063,11063,0,323136,0,722.0,782952.0,10,0,0,19639.16,11.0,7,0,107692,282766.0,0.0,0.0
11064,11064,1,351780,0,6800.0,1234259.0,8,1,0,24685.18,11.0,9,0,102695,131956.0,0.0,0.0
11065,11065,0,484000,0,750.0,1377500.0,10,0,0,26057.74,14.0,12,0,341088,765402.0,0.0,0.0
11066,11066,1,185680,0,7370.0,2284104.0,7,0,0,31406.43,18.0,17,0,812193,1613084.0,0.0,0.0
11067,11067,0,235246,1,682.0,842612.0,2,1,0,5245.33,14.0,6,0,166744,253704.0,0.0,0.0
11068,11068,0,150502,0,750.0,1021288.0,5,0,0,20510.69,13.0,9,0,114095,592394.0,0.0,0.0
11069,11069,0,65208,0,703.0,525559.0,10,0,0,2702.37,16.0,6,0,40052,150084.0,0.0,0.0
11070,11070,0,648846,1,707.0,2988624.0,3,0,0,8542.4,26.0,6,0,93917,945626.0,0.0,0.0
11071,11071,0,759000,0,725.0,3689477.0,7,0,0,55956.9,28.0,24,0,799349,1452990.0,0.0,0.0
11072,11072,0,400950,1,728.0,1192725.0,5,0,0,20176.86,16.0,10,0,110295,247478.0,0.0,0.0
11073,11073,1,163548,0,711.0,492955.0,10,2,0,10187.8,12.0,4,0,118313,153736.0,0.0,0.0
6383,6383,0,66638,0,659.0,537111.0,10,2,2,12487.75,17.0,6,0,166934,273372.0,0.0,0.0
11074,11074,0,224686,0,728.0,1028451.0,7,1,1,4310.91,10.0,9,0,169442,328086.0,0.0,0.0
11075,11075,0,365354,0,747.0,1392092.0,5,1,0,32017.85,22.0,17,0,314754,552200.0,0.0,0.0
11076,11076,0,200574,0,665.0,1546239.0,10,0,0,11377.77,15.0,11,0,417411,590832.0,0.0,0.0
11077,11077,0,112354,0,748.0,1397279.0,7,0,5,2526.81,22.0,5,0,127680,1087020.0,0.0,0.0
11078,11078,0,313698,0,751.0,1578843.0,10,0,5,12301.93,16.0,10,0,304057,798314.0,0.0,0.0
11079,11079,0,334532,0,711.0,1502311.0,2,0,0,17276.51,16.0,21,1,419919,822690.0,1.0,0.0
11080,11080,0,88814,0,720.0,880137.0,9,0,1,8948.05,22.0,5,1,30495,144122.0,1.0,0.0
11081,11081,0,224554,0,738.0,950266.0,10,1,0,12195.15,11.0,7,1,196308,312224.0,0.0,0.0
11082,11082,0,133496,0,733.0,1152996.0,9,1,0,10857.36,19.0,10,0,162507,195800.0,0.0,0.0
11083,11083,0,125708,0,692.0,952280.0,10,2,0,24759.28,21.0,12,0,185421,304106.0,0.0,0.0
11084,11084,1,89364,0,747.0,391647.0,1,1,1,2264.99,8.0,8,0,10241,67012.0,0.0,0.0
11085,11085,0,247874,1,699.0,1337980.0,6,1,1,30884.88,11.0,13,0,533824,968814.0,0.0,0.0
11086,11086,0,324522,1,691.0,1609680.0,7,0,0,35010.35,14.0,17,0,330638,539242.0,0.0,0.0
11087,11087,0,326898,0,737.0,790495.0,10,1,0,16205.29,23.0,10,0,149492,398860.0,0.0,0.0
11088,11088,0,224158,0,748.0,1606811.0,1,0,0,11769.93,23.0,11,0,23731,404140.0,0.0,0.0
5248,5248,0,90068,0,704.0,758347.0,4,1,5,7140.96,10.0,8,0,366111,700678.0,0.0,0.0
11089,11089,0,184404,0,741.0,853119.0,0,2,19,14005.28,23.0,7,1,37335,103158.0,1.0,0.0
11090,11090,0,274868,0,746.0,982927.0,3,1,0,10484.58,22.0,10,0,408082,618486.0,0.0,0.0
11091,11091,0,210738,1,718.0,1137492.0,9,1,19,7962.52,14.0,5,0,172140,254540.0,0.0,0.0
11092,11092,0,238766,0,731.0,1455647.0,8,1,0,27171.9,12.0,12,0,79686,186406.0,0.0,0.0
11093,11093,1,164582,0,736.0,1364580.0,5,1,0,17625.92,5.0,7,0,384750,522302.0,0.0,0.0
11094,11094,1,537658,1,652.0,1354339.0,8,1,0,13881.97,14.0,7,2,130017,206206.0,0.0,2.0
11095,11095,0,518122,0,735.0,1398362.0,5,0,0,34376.13,20.0,10,0,529568,816486.0,0.0,0.0
11096,11096,0,680724,1,687.0,1240681.0,10,0,0,25020.34,21.0,15,0,489953,855668.0,0.0,0.0
11097,11097,0,90112,0,718.0,1264640.0,2,0,0,14964.97,7.0,12,0,47101,500368.0,0.0,0.0
11098,11098,0,120648,0,699.0,964820.0,8,1,4,15678.42,21.0,7,0,157377,203390.0,0.0,0.0
11099,11099,0,155716,0,712.0,710809.0,7,0,2,8884.97,11.0,7,0,53846,769758.0,0.0,0.0
11100,11100,0,163614,0,739.0,1317555.0,10,0,0,18555.59,26.0,9,0,355205,564190.0,0.0,0.0
11101,11101,1,186736,0,703.0,658217.0,5,1,0,10202.43,15.0,8,0,89471,135080.0,0.0,0.0
11102,11102,0,386584,1,724.0,1762041.0,10,0,0,20410.37,10.0,5,0,57266,212498.0,0.0,0.0
11103,11103,0,235884,0,710.0,570532.0,1,1,0,14738.68,15.0,7,0,351177,447832.0,0.0,0.0
717,717,0,336798,0,691.0,1260441.0,10,0,0,13129.57,39.4,18,0,124089,733062.0,0.0,0.0
2256,2256,0,177254,0,725.0,813238.0,1,1,0,16942.49,11.0,8,0,122113,190564.0,0.0,0.0
11104,11104,0,191114,0,748.0,1256869.0,5,0,3,9845.42,14.0,8,0,69369,333234.0,0.0,0.0
11105,11105,1,447612,0,7350.0,1198387.0,0,1,0,17776.02,16.0,12,0,364705,765028.0,0.0,0.0
11106,11106,1,231990,1,686.0,1030408.0,1,0,0,28507.98,17.0,19,0,266209,618948.0,0.0,0.0
10908,10908,0,399608,1,640.0,1821435.0,10,0,0,31874.97,14.0,15,0,565687,836550.0,0.0,0.0
11107,11107,0,408408,0,605.0,1228521.0,7,0,2,14844.7,9.0,20,0,372134,661892.0,0.0,0.0
11108,11108,0,260744,1,704.0,2683579.0,3,0,0,31308.39,37.3,14,1,109003,167376.0,1.0,0.0
11109,11109,0,276100,0,719.0,2030625.0,10,0,0,42135.35,21.0,12,0,732336,988328.0,0.0,0.0
11110,11110,0,177276,0,746.0,832447.0,1,1,0,17342.82,11.0,9,0,132126,250382.0,0.0,0.0
11111,11111,0,333300,1,714.0,1535200.0,10,0,0,10541.58,30.0,11,1,248482,539836.0,0.0,0.0
11112,11112,0,523556,1,721.0,1507232.0,1,1,4,17835.68,17.0,7,0,553318,2436082.0,0.0,0.0
11113,11113,0,615626,1,699.0,1993803.0,4,0,0,26916.35,33.3,14,0,249356,1020250.0,0.0,0.0
11114,11114,1,253330,0,732.0,637526.0,10,1,0,15832.13,25.0,15,0,569639,1182060.0,0.0,0.0
11115,11115,0,188672,0,719.0,613415.0,9,1,0,14210.67,16.0,10,0,271928,511148.0,0.0,0.0
11116,11116,1,441188,0,730.0,857318.0,6,1,0,22504.36,15.0,11,0,376979,650540.0,0.0,0.0
11117,11117,0,345246,1,718.0,1162838.0,0,0,0,29555.45,10.0,15,0,257051,554268.0,0.0,0.0
11118,11118,1,403876,0,715.0,1162686.0,2,2,0,10173.55,7.0,6,0,198930,350064.0,0.0,0.0
11119,11119,1,331914,0,741.0,2866530.0,2,0,0,18775.8,16.0,10,0,437114,794530.0,0.0,0.0
11120,11120,0,211134,0,743.0,1335225.0,1,1,0,17803.0,13.0,10,1,42674,316800.0,1.0,0.0
11121,11121,1,280698,1,699.0,577182.0,10,1,0,11110.82,10.0,13,0,155078,242968.0,0.0,0.0
11122,11122,0,261976,0,732.0,1187785.0,9,0,0,19895.28,31.4,18,1,392958,1140348.0,0.0,1.0
11123,11123,0,392326,0,684.0,1403359.0,2,1,0,7110.37,12.0,9,0,136553,198132.0,0.0,0.0
11124,11124,1,557260,0,742.0,1617071.0,9,0,2,9432.93,26.0,6,0,115976,336534.0,0.0,0.0
11125,11125,0,150260,0,731.0,448153.0,7,1,0,3491.82,16.0,11,1,74214,298364.0,1.0,0.0
11126,11126,0,537130,1,701.0,1678308.0,6,0,0,28811.03,23.0,13,0,635512,1040820.0,0.0,0.0
11127,11127,0,466620,0,746.0,2624090.0,4,0,0,28864.99,15.0,16,0,528675,1099010.0,0.0,0.0
11128,11128,0,539660,0,668.0,2136189.0,10,0,0,14330.37,19.0,16,0,403541,546502.0,0.0,0.0
11129,11129,0,442640,1,714.0,766460.0,6,0,0,15776.27,20.0,11,0,353229,550462.0,0.0,0.0
11130,11130,0,242704,1,670.0,804745.0,10,1,0,10595.92,19.0,7,0,213370,433444.0,0.0,0.0
11131,11131,0,221166,0,741.0,764028.0,8,1,0,5844.78,15.0,12,0,160588,334422.0,0.0,0.0
11132,11132,0,103862,0,705.0,672714.0,10,0,1,10651.4,15.0,6,1,74138,90838.0,1.0,0.0
11133,11133,0,162382,0,678.0,950760.0,0,1,7,2986.99,14.0,6,0,37107,290246.0,0.0,0.0
11134,11134,0,44066,0,732.0,1522128.0,7,1,6,14244.68,17.0,5,0,3002,33154.0,0.0,0.0
11135,11135,0,167420,0,681.0,1064209.0,2,0,0,11121.08,9.0,3,0,117990,167420.0,0.0,0.0
11136,11136,0,417912,1,632.0,1151856.0,10,0,4,9349.14,17.0,8,0,121999,739596.0,0.0,0.0
11137,11137,0,318230,0,724.0,1705896.0,8,1,0,7449.14,14.0,17,0,285779,708576.0,0.0,0.0
11138,11138,0,224840,0,724.0,1864128.0,10,1,0,18330.63,20.0,16,0,180006,930468.0,0.0,0.0
11139,11139,0,110726,0,720.0,642618.0,0,1,3,11727.75,13.0,13,0,27702,616660.0,0.0,0.0
11140,11140,1,216612,0,741.0,1403055.0,0,0,0,16018.14,14.0,18,0,199690,281622.0,0.0,0.0
11141,11141,0,400862,0,741.0,2154182.0,0,1,1,15510.08,19.0,9,0,150974,965756.0,0.0,0.0
11142,11142,0,135960,0,740.0,405897.0,5,0,0,6663.49,35.5,12,0,243713,639914.0,0.0,0.0
11143,11143,1,450626,1,7120.0,1088738.0,6,2,0,18599.29,25.0,10,0,578512,716430.0,0.0,0.0
11144,11144,1,212410,0,7390.0,543552.0,7,1,8,12139.1,9.0,9,0,102771,254254.0,0.0,0.0
11145,11145,0,107800,0,710.0,726180.0,9,0,0,13071.24,14.0,10,0,87476,204622.0,0.0,0.0
11146,11146,0,489940,1,695.0,1008159.0,3,0,0,9997.61,16.0,6,0,196460,417384.0,0.0,0.0
11147,11147,0,264506,1,719.0,809039.0,2,1,0,12270.2,17.0,9,1,177688,323994.0,1.0,0.0
11148,11148,0,221210,0,706.0,504355.0,2,1,0,4917.58,11.0,4,0,156351,316514.0,0.0,0.0
3149,3149,0,788788,1,687.0,3990038.0,10,0,2,29792.38,23.0,10,0,4367245,9541136.0,0.0,0.0
11149,11149,0,315414,1,708.0,1673387.0,10,0,1,14418.91,33.3,13,1,372818,543004.0,1.0,0.0
2671,2671,0,80300,0,721.0,1471626.0,7,0,1,23913.97,21.0,8,1,62472,80278.0,1.0,0.0
11150,11150,1,232452,1,669.0,907288.0,9,0,1,22304.29,16.0,11,2,62662,212146.0,1.0,0.0
11151,11151,0,755986,0,691.0,2798130.0,7,0,7,9327.1,16.0,11,0,247285,1048806.0,0.0,0.0
11152,11152,0,316800,0,748.0,1900000.0,1,1,0,21058.27,17.0,12,0,296932,725340.0,0.0,0.0
11153,11153,0,334620,0,715.0,814872.0,3,0,0,19489.25,14.0,10,0,333431,517550.0,0.0,0.0
11154,11154,0,157146,0,742.0,1163256.0,10,0,0,5913.18,14.0,13,1,209722,468776.0,1.0,0.0
11155,11155,0,395846,1,712.0,1329468.0,7,0,0,23708.77,13.0,20,0,134805,768944.0,0.0,0.0
11156,11156,1,222794,0,6990.0,766270.0,9,1,0,15261.37,9.0,10,0,235467,434148.0,0.0,0.0
11157,11157,0,323840,0,746.0,900961.0,1,1,0,10886.62,10.0,8,0,403541,893420.0,0.0,0.0
11158,11158,1,179036,0,726.0,869801.0,4,1,0,9894.06,9.0,10,0,75886,225896.0,0.0,0.0
7820,7820,0,652740,0,710.0,1879100.0,6,0,0,31318.46,14.0,12,0,194199,530354.0,0.0,0.0
11159,11159,0,265628,0,744.0,1233100.0,3,0,0,19215.84,13.0,8,0,231686,393932.0,0.0,0.0
11160,11160,1,130438,0,738.0,3698464.0,10,0,2,51778.42,41.2,14,0,1019350,1928586.0,0.0,0.0
11161,11161,0,627638,1,646.0,2129501.0,0,2,0,35136.7,29.0,13,1,184528,291500.0,0.0,1.0
11162,11162,1,454058,1,6500.0,1595449.0,10,0,0,28983.93,7.0,16,0,411103,674234.0,0.0,0.0
11163,11163,1,134772,1,704.0,1842981.0,4,1,0,2272.97,9.0,4,0,155933,258280.0,0.0,0.0
11164,11164,0,433928,1,724.0,2810670.0,10,0,2,28809.32,11.0,15,2,60002,184272.0,1.0,1.0
11165,11165,0,260656,0,741.0,1500696.0,6,0,0,17633.14,20.0,12,0,197790,417164.0,0.0,0.0
11166,11166,0,325952,0,723.0,713127.0,10,0,0,8854.57,10.0,17,0,285741,647460.0,0.0,0.0
11167,11167,0,163064,0,737.0,713545.0,5,1,0,14984.54,11.0,16,1,205979,497904.0,1.0,0.0
11168,11168,0,178992,0,722.0,1062765.0,8,1,0,10494.84,17.0,21,0,134235,233750.0,0.0,0.0
11169,11169,0,60368,0,702.0,193097.0,5,1,0,4457.21,8.0,4,0,160588,212498.0,0.0,0.0
11170,11170,1,291258,1,6860.0,1323388.0,10,1,0,16652.74,17.0,10,1,145464,426404.0,1.0,0.0
11171,11171,0,132902,0,745.0,956460.0,0,1,3,4702.5,11.0,9,0,36233,104104.0,0.0,0.0
11172,11172,0,121594,0,721.0,992845.0,7,0,0,16878.27,8.0,8,0,313158,466664.0,0.0,0.0
11173,11173,0,331056,0,733.0,1715472.0,7,2,0,26160.91,18.0,17,0,437817,783530.0,0.0,0.0
11174,11174,0,322916,1,735.0,1580287.0,2,1,0,16724.56,14.0,9,0,217949,497750.0,0.0,0.0
11175,11175,0,150788,0,741.0,651111.0,5,0,0,12425.24,12.0,12,0,130663,357676.0,0.0,0.0
11176,11176,0,342848,1,689.0,709118.0,7,1,0,17491.59,16.0,19,1,330771,616748.0,0.0,1.0
11177,11177,0,355630,0,719.0,863816.0,10,0,0,14036.82,15.0,11,0,484063,660176.0,0.0,0.0
11178,11178,0,111100,0,694.0,534242.0,3,1,1,9616.47,13.0,12,0,69844,347116.0,0.0,0.0
11179,11179,1,171138,0,728.0,998070.0,0,0,0,19462.46,15.0,8,0,175731,244574.0,0.0,0.0
11180,11180,0,212234,0,711.0,1050130.0,0,0,0,9188.59,22.0,8,0,125723,272096.0,0.0,0.0
11181,11181,0,175758,0,724.0,1023606.0,4,1,0,11600.83,16.0,6,0,164749,243936.0,0.0,0.0
11182,11182,1,258192,0,733.0,1003428.0,9,0,0,16305.8,12.0,12,0,302233,464750.0,0.0,0.0
11183,11183,0,320980,0,751.0,2598858.0,0,0,2,2577.35,16.0,6,0,56088,1202850.0,0.0,0.0
11184,11184,0,190850,0,702.0,1276686.0,10,1,0,18512.08,35.5,13,0,199785,359766.0,0.0,0.0
11185,11185,1,492184,0,7430.0,1893464.0,9,1,0,33293.51,16.0,28,1,404263,852610.0,1.0,0.0
11186,11186,0,152856,0,751.0,792015.0,7,1,0,9834.21,10.0,11,0,87096,672364.0,0.0,0.0
11187,11187,0,207592,0,695.0,645411.0,5,1,0,7007.96,9.0,8,0,123177,276958.0,0.0,0.0
11188,11188,0,43648,0,725.0,923457.0,3,1,0,2639.67,18.0,4,0,38950,43670.0,0.0,0.0
11189,11189,0,470272,1,694.0,1096775.0,4,1,0,21250.17,17.0,13,0,722570,980848.0,0.0,0.0
11190,11190,1,397628,1,687.0,960963.0,10,0,0,10410.29,18.0,10,0,287375,691812.0,0.0,0.0
11191,11191,0,64438,0,726.0,899669.0,8,1,0,10271.21,11.0,10,0,61845,105314.0,0.0,0.0
11146,11146,0,489940,1,695.0,1008159.0,3,0,0,9997.61,16.0,6,0,196460,417384.0,0.0,0.0
11192,11192,0,325952,1,680.0,2908786.0,3,0,0,27390.97,13.0,9,0,82897,110814.0,0.0,0.0
11193,11193,0,768306,1,708.0,1725200.0,10,1,0,3967.96,27.0,9,1,143355,621720.0,1.0,0.0
914,914,0,24684,0,724.0,697547.0,10,0,0,18310.49,13.0,6,0,31445,246026.0,0.0,0.0
11194,11194,1,629024,1,6690.0,1862000.0,5,0,0,26223.04,10.0,12,0,112347,325226.0,0.0,0.0
11195,11195,0,664752,0,749.0,1913680.0,10,1,0,29024.21,22.0,11,0,283746,1244474.0,0.0,0.0
11196,11196,0,223718,0,716.0,844341.0,2,1,0,22304.48,12.0,18,0,205713,257224.0,0.0,0.0
11197,11197,1,410806,1,664.0,889390.0,6,1,0,22679.16,14.0,12,0,316407,647284.0,0.0,0.0
11198,11198,0,350416,0,707.0,945725.0,10,0,0,27268.42,18.0,13,0,366415,836814.0,0.0,0.0
11199,11199,0,66176,0,750.0,704976.0,2,1,0,10574.45,13.0,11,0,13908,277662.0,0.0,0.0
11200,11200,0,224708,0,739.0,776264.0,10,1,0,7245.08,8.0,6,0,142576,393074.0,0.0,0.0
11201,11201,0,391292,0,728.0,1783530.0,3,1,0,6420.67,11.0,4,0,217151,282524.0,0.0,0.0
11202,11202,0,751674,0,729.0,2578148.0,5,1,0,35879.22,10.0,11,0,465367,685542.0,0.0,0.0
11203,11203,0,201190,0,731.0,868775.0,2,1,0,7007.96,25.0,8,0,39729,1095358.0,0.0,0.0
11204,11204,0,168014,0,745.0,1354206.0,10,0,0,7278.9,17.0,10,1,81852,603658.0,1.0,0.0
11205,11205,0,222442,0,738.0,902918.0,10,0,0,9706.34,15.0,13,0,31559,329252.0,0.0,0.0
11206,11206,0,322476,0,729.0,874000.0,2,1,0,10342.27,17.0,3,0,163476,264726.0,0.0,0.0
11207,11207,0,89056,0,732.0,1538240.0,7,0,0,13459.6,9.0,14,0,48184,344410.0,0.0,0.0
11208,11208,0,263318,0,717.0,1042283.0,3,1,0,14157.66,13.0,10,1,372571,458458.0,0.0,0.0
